period,state,stateName,technology,sector,sectorName,capacity,customers,capacity-units,customers-units
2019,WV,West Virginia,Photovoltaic,TOT,all sectors,9.047,988,megawatts,number of customers
2019,WV,West Virginia,Photovoltaic,TRN,transportation,0,0,megawatts,number of customers
2019,WV,West Virginia,Wind,COM,commercial,.016,5,megawatts,number of customers
2019,WV,West Virginia,Wind,IND,industrial,0,0,megawatts,number of customers
2019,WV,West Virginia,Wind,RES,residential,.09,27,megawatts,number of customers
2019,WV,West Virginia,Wind,TOT,all sectors,.106,32,megawatts,number of customers
2019,WV,West Virginia,Wind,TRN,transportation,0,0,megawatts,number of customers
2019,WY,Wyoming,All Technologies,COM,commercial,1.807,133,megawatts,number of customers
2019,WY,Wyoming,All Technologies,IND,industrial,.322,12,megawatts,number of customers
2019,WY,Wyoming,All Technologies,RES,residential,5.941,1168,megawatts,number of customers
2019,WY,Wyoming,All Technologies,TOT,all sectors,8.07,1313,megawatts,number of customers
2019,WY,Wyoming,All Technologies,TRN,transportation,0,0,megawatts,number of customers
2019,WY,Wyoming,Other Technologies,COM,commercial,.261,4,megawatts,number of customers
2019,WY,Wyoming,Other Technologies,IND,industrial,0,0,megawatts,number of customers
2019,WY,Wyoming,Other Technologies,RES,residential,.127,14,megawatts,number of customers
2019,WY,Wyoming,Other Technologies,TOT,all sectors,.388,18,megawatts,number of customers
2019,WY,Wyoming,Other Technologies,TRN,transportation,0,0,megawatts,number of customers
2019,WY,Wyoming,Photovoltaic,COM,commercial,1.329,101,megawatts,number of customers
2019,WY,Wyoming,Photovoltaic,IND,industrial,.276,10,megawatts,number of customers
2019,WY,Wyoming,Photovoltaic,RES,residential,5.042,904,megawatts,number of customers
2019,WY,Wyoming,Photovoltaic,TOT,all sectors,6.647,1015,megawatts,number of customers
2019,WY,Wyoming,Photovoltaic,TRN,transportation,0,0,megawatts,number of customers
2019,WY,Wyoming,Wind,COM,commercial,.217,28,megawatts,number of customers
2019,WY,Wyoming,Wind,IND,industrial,.046,2,megawatts,number of customers
2019,WY,Wyoming,Wind,RES,residential,.768,248,megawatts,number of customers
2019,WY,Wyoming,Wind,TOT,all sectors,1.031,278,megawatts,number of customers
2019,WY,Wyoming,Wind,TRN,transportation,0,0,megawatts,number of customers
2018,AK,Alaska,All Technologies,COM,commercial,.913,110,megawatts,number of customers
2018,AK,Alaska,All Technologies,IND,industrial,.043,4,megawatts,number of customers
2018,AK,Alaska,All Technologies,RES,residential,2.341,628,megawatts,number of customers
2018,AK,Alaska,All Technologies,TOT,all sectors,3.297,742,megawatts,number of customers
2018,AK,Alaska,All Technologies,TRN,transportation,0,0,megawatts,number of customers
2018,AK,Alaska,Other Technologies,COM,commercial,.004,1,megawatts,number of customers
2018,AK,Alaska,Other Technologies,IND,industrial,,,megawatts,number of customers
2018,AK,Alaska,Other Technologies,RES,residential,.03,6,megawatts,number of customers
2018,AK,Alaska,Other Technologies,TOT,all sectors,.034,7,megawatts,number of customers
2018,AK,Alaska,Other Technologies,TRN,transportation,,,megawatts,number of customers
2018,AK,Alaska,Photovoltaic,COM,commercial,.851,94,megawatts,number of customers
2018,AK,Alaska,Photovoltaic,IND,industrial,.043,4,megawatts,number of customers
2018,AK,Alaska,Photovoltaic,RES,residential,2.144,572,megawatts,number of customers
2018,AK,Alaska,Photovoltaic,TOT,all sectors,3.038,670,megawatts,number of customers
2018,AK,Alaska,Photovoltaic,TRN,transportation,,,megawatts,number of customers
2018,AK,Alaska,Wind,COM,commercial,.058,15,megawatts,number of customers
2018,AK,Alaska,Wind,IND,industrial,,,megawatts,number of customers
2018,AK,Alaska,Wind,RES,residential,.167,50,megawatts,number of customers
2018,AK,Alaska,Wind,TOT,all sectors,.225,65,megawatts,number of customers
2018,AK,Alaska,Wind,TRN,transportation,,,megawatts,number of customers
2018,AL,Alabama,All Technologies,COM,commercial,.1,3,megawatts,number of customers
2018,AL,Alabama,All Technologies,IND,industrial,0,0,megawatts,number of customers
2018,AL,Alabama,All Technologies,RES,residential,.093,29,megawatts,number of customers
2018,AL,Alabama,All Technologies,TOT,all sectors,.193,32,megawatts,number of customers
2018,AL,Alabama,All Technologies,TRN,transportation,0,0,megawatts,number of customers
2018,AL,Alabama,Other Technologies,COM,commercial,,,megawatts,number of customers
2018,AL,Alabama,Other Technologies,IND,industrial,,,megawatts,number of customers
2018,AL,Alabama,Other Technologies,RES,residential,,,megawatts,number of customers
2018,AL,Alabama,Other Technologies,TOT,all sectors,0,0,megawatts,number of customers
2018,AL,Alabama,Other Technologies,TRN,transportation,,,megawatts,number of customers
2018,AL,Alabama,Photovoltaic,COM,commercial,.1,3,megawatts,number of customers
2018,AL,Alabama,Photovoltaic,IND,industrial,,,megawatts,number of customers
2018,AL,Alabama,Photovoltaic,RES,residential,.092,28,megawatts,number of customers
2018,AL,Alabama,Photovoltaic,TOT,all sectors,.192,31,megawatts,number of customers
2018,AL,Alabama,Photovoltaic,TRN,transportation,,,megawatts,number of customers
2018,AL,Alabama,Wind,COM,commercial,,,megawatts,number of customers
2018,AL,Alabama,Wind,IND,industrial,,,megawatts,number of customers
2018,AL,Alabama,Wind,RES,residential,.001,1,megawatts,number of customers
2018,AL,Alabama,Wind,TOT,all sectors,.001,1,megawatts,number of customers
2018,AL,Alabama,Wind,TRN,transportation,,,megawatts,number of customers
2018,AR,Arkansas,All Technologies,COM,commercial,6.842,110,megawatts,number of customers
2018,AR,Arkansas,All Technologies,IND,industrial,.7,1,megawatts,number of customers
2018,AR,Arkansas,All Technologies,RES,residential,11.577,1415,megawatts,number of customers
2018,AR,Arkansas,All Technologies,TOT,all sectors,19.119,1526,megawatts,number of customers
2018,AR,Arkansas,All Technologies,TRN,transportation,0,0,megawatts,number of customers
2018,AR,Arkansas,Other Technologies,COM,commercial,0,0,megawatts,number of customers
2018,AR,Arkansas,Other Technologies,IND,industrial,0,0,megawatts,number of customers
2018,AR,Arkansas,Other Technologies,RES,residential,0,0,megawatts,number of customers
2018,AR,Arkansas,Other Technologies,TOT,all sectors,0,0,megawatts,number of customers
2018,AR,Arkansas,Other Technologies,TRN,transportation,0,0,megawatts,number of customers
2018,AR,Arkansas,Photovoltaic,COM,commercial,6.594,99,megawatts,number of customers
2018,AR,Arkansas,Photovoltaic,IND,industrial,.7,1,megawatts,number of customers
2018,AR,Arkansas,Photovoltaic,RES,residential,11.482,1396,megawatts,number of customers
2018,AR,Arkansas,Photovoltaic,TOT,all sectors,18.776,1496,megawatts,number of customers
2018,AR,Arkansas,Photovoltaic,TRN,transportation,0,0,megawatts,number of customers
2018,AR,Arkansas,Wind,COM,commercial,.025,7,megawatts,number of customers
2018,AR,Arkansas,Wind,IND,industrial,0,0,megawatts,number of customers
2018,AR,Arkansas,Wind,RES,residential,.059,16,megawatts,number of customers
2018,AR,Arkansas,Wind,TOT,all sectors,.084,23,megawatts,number of customers
2018,AR,Arkansas,Wind,TRN,transportation,0,0,megawatts,number of customers
2018,AZ,Arizona,All Technologies,COM,commercial,490.029,3450,megawatts,number of customers
2018,AZ,Arizona,All Technologies,IND,industrial,6.63,3,megawatts,number of customers
2018,AZ,Arizona,All Technologies,RES,residential,1046.851,139879,megawatts,number of customers
2018,AZ,Arizona,All Technologies,TOT,all sectors,1543.51,143332,megawatts,number of customers
2018,AZ,Arizona,All Technologies,TRN,transportation,0,0,megawatts,number of customers
2018,AZ,Arizona,Other Technologies,COM,commercial,0,0,megawatts,number of customers
2018,AZ,Arizona,Other Technologies,IND,industrial,0,0,megawatts,number of customers
2018,AZ,Arizona,Other Technologies,RES,residential,0,0,megawatts,number of customers
2018,AZ,Arizona,Other Technologies,TOT,all sectors,0,0,megawatts,number of customers
2018,AZ,Arizona,Other Technologies,TRN,transportation,0,0,megawatts,number of customers
2018,AZ,Arizona,Photovoltaic,COM,commercial,483.551,3349,megawatts,number of customers
2018,AZ,Arizona,Photovoltaic,IND,industrial,6.63,3,megawatts,number of customers
2018,AZ,Arizona,Photovoltaic,RES,residential,1040.549,137536,megawatts,number of customers
2018,AZ,Arizona,Photovoltaic,TOT,all sectors,1530.73,140888,megawatts,number of customers
2018,AZ,Arizona,Photovoltaic,TRN,transportation,0,0,megawatts,number of customers
2018,AZ,Arizona,Wind,COM,commercial,.154,15,megawatts,number of customers
2018,AZ,Arizona,Wind,IND,industrial,0,0,megawatts,number of customers
2018,AZ,Arizona,Wind,RES,residential,.639,217,megawatts,number of customers
2018,AZ,Arizona,Wind,TOT,all sectors,.793,232,megawatts,number of customers
2018,AZ,Arizona,Wind,TRN,transportation,0,0,megawatts,number of customers
2018,CA,California,All Technologies,COM,commercial,2012.338,24300,megawatts,number of customers
2018,CA,California,All Technologies,IND,industrial,1248.034,4429,megawatts,number of customers
2018,CA,California,All Technologies,RES,residential,4931.144,918091,megawatts,number of customers
2018,CA,California,All Technologies,TOT,all sectors,8191.516,946820,megawatts,number of customers
2018,CA,California,All Technologies,TRN,transportation,0,0,megawatts,number of customers
2018,CA,California,Other Technologies,COM,commercial,67.134,211,megawatts,number of customers
2018,CA,California,Other Technologies,IND,industrial,183.055,290,megawatts,number of customers
2018,CA,California,Other Technologies,RES,residential,.958,104,megawatts,number of customers
2018,CA,California,Other Technologies,TOT,all sectors,251.147,605,megawatts,number of customers
2018,CA,California,Other Technologies,TRN,transportation,0,0,megawatts,number of customers
2018,CA,California,Photovoltaic,COM,commercial,1910.437,22076,megawatts,number of customers
2018,CA,California,Photovoltaic,IND,industrial,1040.713,4079,megawatts,number of customers
2018,CA,California,Photovoltaic,RES,residential,4895.63,911178,megawatts,number of customers
2018,CA,California,Photovoltaic,TOT,all sectors,7846.78,937333,megawatts,number of customers
2018,CA,California,Photovoltaic,TRN,transportation,0,0,megawatts,number of customers
2018,CA,California,Wind,COM,commercial,5.67,68,megawatts,number of customers
2018,CA,California,Wind,IND,industrial,19.49,46,megawatts,number of customers
2018,CA,California,Wind,RES,residential,3.343,480,megawatts,number of customers
2018,CA,California,Wind,TOT,all sectors,28.503,594,megawatts,number of customers
2018,CA,California,Wind,TRN,transportation,0,0,megawatts,number of customers
2018,CO,Colorado,All Technologies,COM,commercial,145.179,3201,megawatts,number of customers
2018,CO,Colorado,All Technologies,IND,industrial,4.767,43,megawatts,number of customers
2018,CO,Colorado,All Technologies,RES,residential,274.033,48935,megawatts,number of customers
2018,CO,Colorado,All Technologies,TOT,all sectors,423.979,52179,megawatts,number of customers
2018,CO,Colorado,All Technologies,TRN,transportation,0,0,megawatts,number of customers
2018,CO,Colorado,Other Technologies,COM,commercial,.419,13,megawatts,number of customers
2018,CO,Colorado,Other Technologies,IND,industrial,1.487,5,megawatts,number of customers
2018,CO,Colorado,Other Technologies,RES,residential,.313,53,megawatts,number of customers
2018,CO,Colorado,Other Technologies,TOT,all sectors,2.219,71,megawatts,number of customers
2018,CO,Colorado,Other Technologies,TRN,transportation,,,megawatts,number of customers
2018,CO,Colorado,Photovoltaic,COM,commercial,141.291,3094,megawatts,number of customers
2018,CO,Colorado,Photovoltaic,IND,industrial,1.48,37,megawatts,number of customers
2018,CO,Colorado,Photovoltaic,RES,residential,270.609,47884,megawatts,number of customers
2018,CO,Colorado,Photovoltaic,TOT,all sectors,413.38,51015,megawatts,number of customers
2018,CO,Colorado,Photovoltaic,TRN,transportation,0,0,megawatts,number of customers
2018,CO,Colorado,Wind,COM,commercial,.257,17,megawatts,number of customers
2018,CO,Colorado,Wind,IND,industrial,1.8,1,megawatts,number of customers
2018,CO,Colorado,Wind,RES,residential,.729,155,megawatts,number of customers
2018,CO,Colorado,Wind,TOT,all sectors,2.786,173,megawatts,number of customers
2018,CO,Colorado,Wind,TRN,transportation,0,0,megawatts,number of customers
2018,CT,Connecticut,All Technologies,COM,commercial,212.269,1634,megawatts,number of customers
2018,CT,Connecticut,All Technologies,IND,industrial,23.783,82,megawatts,number of customers
2018,CT,Connecticut,All Technologies,RES,residential,246.479,34506,megawatts,number of customers
2018,CT,Connecticut,All Technologies,TOT,all sectors,482.531,36222,megawatts,number of customers
2018,CT,Connecticut,All Technologies,TRN,transportation,0,0,megawatts,number of customers
2018,CT,Connecticut,Other Technologies,COM,commercial,31.91,67,megawatts,number of customers
2018,CT,Connecticut,Other Technologies,IND,industrial,6.805,12,megawatts,number of customers
2018,CT,Connecticut,Other Technologies,RES,residential,.152,16,megawatts,number of customers
2018,CT,Connecticut,Other Technologies,TOT,all sectors,38.867,95,megawatts,number of customers
2018,CT,Connecticut,Other Technologies,TRN,transportation,0,0,megawatts,number of customers
2018,CT,Connecticut,Photovoltaic,COM,commercial,149.818,1403,megawatts,number of customers
2018,CT,Connecticut,Photovoltaic,IND,industrial,16.978,70,megawatts,number of customers
2018,CT,Connecticut,Photovoltaic,RES,residential,246.241,34473,megawatts,number of customers
2018,CT,Connecticut,Photovoltaic,TOT,all sectors,413.037,35946,megawatts,number of customers
2018,CT,Connecticut,Photovoltaic,TRN,transportation,0,0,megawatts,number of customers
2018,CT,Connecticut,Wind,COM,commercial,.155,7,megawatts,number of customers
2018,CT,Connecticut,Wind,IND,industrial,0,0,megawatts,number of customers
2018,CT,Connecticut,Wind,RES,residential,.086,17,megawatts,number of customers
2018,CT,Connecticut,Wind,TOT,all sectors,.241,24,megawatts,number of customers
2018,CT,Connecticut,Wind,TRN,transportation,0,0,megawatts,number of customers
2018,DC,District of Columbia,All Technologies,COM,commercial,28.931,418,megawatts,number of customers
2018,DC,District of Columbia,All Technologies,IND,industrial,0,0,megawatts,number of customers
2018,DC,District of Columbia,All Technologies,RES,residential,21.954,4323,megawatts,number of customers
2018,DC,District of Columbia,All Technologies,TOT,all sectors,50.885,4741,megawatts,number of customers
2018,DC,District of Columbia,All Technologies,TRN,transportation,0,0,megawatts,number of customers
2018,DC,District of Columbia,Other Technologies,COM,commercial,,,megawatts,number of customers
2018,DC,District of Columbia,Other Technologies,IND,industrial,,,megawatts,number of customers
2018,DC,District of Columbia,Other Technologies,RES,residential,,,megawatts,number of customers
2018,DC,District of Columbia,Other Technologies,TOT,all sectors,0,0,megawatts,number of customers
2018,DC,District of Columbia,Other Technologies,TRN,transportation,,,megawatts,number of customers
2018,DC,District of Columbia,Photovoltaic,COM,commercial,28.782,415,megawatts,number of customers
2018,DC,District of Columbia,Photovoltaic,IND,industrial,,,megawatts,number of customers
2018,DC,District of Columbia,Photovoltaic,RES,residential,21.94,4322,megawatts,number of customers
